Year,Month,Period,Age Group,Sex,COVID-19 Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Total Deaths,State
2020,12,12/1/2020,40-49 years,Male,"1,527","1,011",766,2,"1,773","8,291",United States
2020,12,12/1/2020,40-49 years,Female,895,658,476,0,"1,077","4,816",United States
2020,12,12/1/2020,40-49 years,Male,36,16,10,0,42,195,Alabama
2020,12,12/1/2020,40-49 years,Female,24,0,0,0,27,126,Alabama
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,23,Alaska
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,10,Alaska
2020,12,12/1/2020,40-49 years,Male,54,41,31,0,64,199,Arizona
2020,12,12/1/2020,40-49 years,Female,41,30,25,0,46,119,Arizona
2020,12,12/1/2020,40-49 years,Male,20,17,12,0,25,94,Arkansas
2020,12,12/1/2020,40-49 years,Female,10,0,0,0,14,64,Arkansas
2020,12,12/1/2020,40-49 years,Male,390,229,198,0,421,"1,098",California
2020,12,12/1/2020,40-49 years,Female,174,119,101,0,192,558,California
2020,12,12/1/2020,40-49 years,Male,18,16,13,0,21,120,Colorado
2020,12,12/1/2020,40-49 years,Female,10,0,0,0,14,72,Colorado
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,12,67,Connecticut
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,37,Connecticut
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,10,Delaware
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,14,Delaware
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,18,District of Columbia
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,15,District of Columbia
2020,12,12/1/2020,40-49 years,Male,45,44,27,0,63,497,Florida
2020,12,12/1/2020,40-49 years,Female,34,43,24,0,53,307,Florida
2020,12,12/1/2020,40-49 years,Male,35,25,16,0,44,287,Georgia
2020,12,12/1/2020,40-49 years,Female,30,23,15,0,38,191,Georgia
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,26,Hawaii
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,0,Hawaii
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,34,Idaho
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,18,Idaho
2020,12,12/1/2020,40-49 years,Male,56,31,25,0,62,300,Illinois
2020,12,12/1/2020,40-49 years,Female,33,17,13,0,37,158,Illinois
2020,12,12/1/2020,40-49 years,Male,25,20,12,0,33,193,Indiana
2020,12,12/1/2020,40-49 years,Female,22,22,17,0,27,125,Indiana
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,62,Iowa
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,10,32,Iowa
2020,12,12/1/2020,40-49 years,Male,21,10,0,0,24,82,Kansas
2020,12,12/1/2020,40-49 years,Female,12,0,0,0,16,44,Kansas
2020,12,12/1/2020,40-49 years,Male,10,10,0,0,16,173,Kentucky
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,10,99,Kentucky
2020,12,12/1/2020,40-49 years,Male,16,12,0,0,19,165,Louisiana
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,11,84,Louisiana
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,33,Maine
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,17,Maine
2020,12,12/1/2020,40-49 years,Male,18,12,0,0,24,120,Maryland
2020,12,12/1/2020,40-49 years,Female,17,10,0,0,18,87,Maryland
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,103,Massachusetts
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,10,68,Massachusetts
2020,12,12/1/2020,40-49 years,Male,26,17,14,0,29,220,Michigan
2020,12,12/1/2020,40-49 years,Female,18,17,13,0,22,151,Michigan
2020,12,12/1/2020,40-49 years,Male,19,11,0,0,21,102,Minnesota
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,61,Minnesota
2020,12,12/1/2020,40-49 years,Male,20,16,10,0,26,121,Mississippi
2020,12,12/1/2020,40-49 years,Female,14,0,0,0,17,68,Mississippi
2020,12,12/1/2020,40-49 years,Male,18,0,0,0,21,156,Missouri
2020,12,12/1/2020,40-49 years,Female,18,13,11,0,20,99,Missouri
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,24,Montana
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,13,Montana
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,32,Nebraska
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,22,Nebraska
2020,12,12/1/2020,40-49 years,Male,36,29,27,0,38,115,Nevada
2020,12,12/1/2020,40-49 years,Female,14,15,12,0,17,51,Nevada
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,22,New Hampshire
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,13,New Hampshire
2020,12,12/1/2020,40-49 years,Male,39,28,20,0,47,182,New Jersey
2020,12,12/1/2020,40-49 years,Female,23,16,13,0,26,106,New Jersey
2020,12,12/1/2020,40-49 years,Male,39,30,26,0,43,107,New Mexico
2020,12,12/1/2020,40-49 years,Female,16,12,10,0,18,51,New Mexico
2020,12,12/1/2020,40-49 years,Male,24,14,0,0,29,199,New York
2020,12,12/1/2020,40-49 years,Female,16,13,0,0,21,104,New York
2020,12,12/1/2020,40-49 years,Male,20,0,0,0,23,164,New York City
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,10,83,New York City
2020,12,12/1/2020,40-49 years,Male,32,24,17,0,39,263,North Carolina
2020,12,12/1/2020,40-49 years,Female,24,18,0,0,33,179,North Carolina
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,19,North Dakota
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,0,North Dakota
2020,12,12/1/2020,40-49 years,Male,40,24,15,0,49,311,Ohio
2020,12,12/1/2020,40-49 years,Female,40,29,23,0,46,216,Ohio
2020,12,12/1/2020,40-49 years,Male,40,18,14,0,44,135,Oklahoma
2020,12,12/1/2020,40-49 years,Female,21,0,0,0,24,90,Oklahoma
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,74,Oregon
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,48,Oregon
2020,12,12/1/2020,40-49 years,Male,35,18,14,0,39,288,Pennsylvania
2020,12,12/1/2020,40-49 years,Female,27,20,11,0,36,167,Pennsylvania
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,17,Rhode Island
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,10,Rhode Island
2020,12,12/1/2020,40-49 years,Male,19,0,0,0,22,144,South Carolina
2020,12,12/1/2020,40-49 years,Female,12,10,0,0,14,101,South Carolina
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,19,South Dakota
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,14,South Dakota
2020,12,12/1/2020,40-49 years,Male,42,27,22,0,47,296,Tennessee
2020,12,12/1/2020,40-49 years,Female,29,26,20,0,35,150,Tennessee
2020,12,12/1/2020,40-49 years,Male,218,150,126,0,242,775,Texas
2020,12,12/1/2020,40-49 years,Female,89,74,57,0,106,424,Texas
2020,12,12/1/2020,40-49 years,Male,10,0,0,0,12,58,Utah
2020,12,12/1/2020,40-49 years,Female,11,0,0,0,13,42,Utah
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,14,Vermont
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,0,Vermont
2020,12,12/1/2020,40-49 years,Male,14,12,0,0,19,190,Virginia
2020,12,12/1/2020,40-49 years,Female,12,0,0,0,13,116,Virginia
2020,12,12/1/2020,40-49 years,Male,0,16,0,0,16,116,Washington
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,66,Washington
2020,12,12/1/2020,40-49 years,Male,10,0,0,0,13,79,West Virginia
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,38,West Virginia
2020,12,12/1/2020,40-49 years,Male,17,0,0,0,20,135,Wisconsin
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,61,Wisconsin
2020,12,12/1/2020,40-49 years,Male,0,0,0,0,0,15,Wyoming
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,0,Wyoming
2020,12,12/1/2020,40-49 years,Male,0,10,0,0,12,90,Puerto Rico
2020,12,12/1/2020,40-49 years,Female,0,0,0,0,0,23,Puerto Rico
2020,12,12/1/2020,50-64 years,Male,"8,404","5,839","4,512",21,"9,742","35,821",United States
2020,12,12/1/2020,50-64 years,Female,"4,601","3,458","2,510",4,"5,549","21,637",United States
2020,12,12/1/2020,50-64 years,Male,158,73,49,0,183,709,Alabama
2020,12,12/1/2020,50-64 years,Female,107,51,33,0,125,468,Alabama
2020,12,12/1/2020,50-64 years,Male,0,0,0,0,11,66,Alaska
2020,12,12/1/2020,50-64 years,Female,0,0,0,0,0,32,Alaska
2020,12,12/1/2020,50-64 years,Male,327,259,215,0,371,930,Arizona
2020,12,12/1/2020,50-64 years,Female,149,117,92,0,174,496,Arizona
2020,12,12/1/2020,50-64 years,Male,82,52,34,0,100,420,Arkansas
2020,12,12/1/2020,50-64 years,Female,64,54,36,0,82,318,Arkansas
2020,12,12/1/2020,50-64 years,Male,"1,705","1,122",973,0,"1,854","4,514",California
2020,12,12/1/2020,50-64 years,Female,703,516,434,0,785,"2,385",California
2020,12,12/1/2020,50-64 years,Male,116,93,77,0,132,484,Colorado
2020,12,12/1/2020,50-64 years,Female,64,56,42,0,78,292,Colorado
2020,12,12/1/2020,50-64 years,Male,82,32,27,0,87,349,Connecticut
2020,12,12/1/2020,50-64 years,Female,42,26,16,0,52,211,Connecticut
2020,12,12/1/2020,50-64 years,Male,23,20,11,0,33,139,Delaware
2020,12,12/1/2020,50-64 years,Female,12,0,0,0,15,63,Delaware
2020,12,12/1/2020,50-64 years,Male,26,27,22,0,31,104,District of Columbia
2020,12,12/1/2020,50-64 years,Female,11,17,11,0,17,75,District of Columbia
2020,12,12/1/2020,50-64 years,Male,254,253,169,0,338,"2,144",Florida
2020,12,12/1/2020,50-64 years,Female,155,173,97,0,231,"1,388",Florida
2020,12,12/1/2020,50-64 years,Male,191,145,99,0,237,"1,191",Georgia
2020,12,12/1/2020,50-64 years,Female,117,101,74,0,144,738,Georgia
2020,12,12/1/2020,50-64 years,Male,0,0,0,0,0,102,Hawaii
2020,12,12/1/2020,50-64 years,Female,0,0,0,0,0,46,Hawaii
2020,12,12/1/2020,50-64 years,Male,36,18,15,0,39,125,Idaho
2020,12,12/1/2020,50-64 years,Female,22,11,10,0,23,83,Idaho
2020,12,12/1/2020,50-64 years,Male,310,200,154,0,356,"1,357",Illinois
2020,12,12/1/2020,50-64 years,Female,184,125,95,0,214,806,Illinois
2020,12,12/1/2020,50-64 years,Male,185,140,102,0,224,848,Indiana
2020,12,12/1/2020,50-64 years,Female,135,114,81,0,168,515,Indiana
2020,12,12/1/2020,50-64 years,Male,65,42,34,0,73,319,Iowa
2020,12,12/1/2020,50-64 years,Female,29,17,12,0,34,163,Iowa
2020,12,12/1/2020,50-64 years,Male,90,67,53,0,104,323,Kansas
2020,12,12/1/2020,50-64 years,Female,57,36,30,0,63,214,Kansas
2020,12,12/1/2020,50-64 years,Male,109,100,52,0,157,680,Kentucky
2020,12,12/1/2020,50-64 years,Female,84,70,41,0,113,400,Kentucky
2020,12,12/1/2020,50-64 years,Male,101,80,60,0,123,623,Louisiana
2020,12,12/1/2020,50-64 years,Female,75,57,42,0,90,399,Louisiana
2020,12,12/1/2020,50-64 years,Male,0,0,0,0,16,121,Maine
2020,12,12/1/2020,50-64 years,Female,0,0,0,0,0,87,Maine
2020,12,12/1/2020,50-64 years,Male,126,68,49,0,145,600,Maryland
2020,12,12/1/2020,50-64 years,Female,62,42,30,0,74,374,Maryland
2020,12,12/1/2020,50-64 years,Male,81,62,38,0,105,509,Massachusetts
2020,12,12/1/2020,50-64 years,Female,31,31,13,0,49,301,Massachusetts
2020,12,12/1/2020,50-64 years,Male,237,185,144,0,279,"1,112",Michigan
2020,12,12/1/2020,50-64 years,Female,137,125,84,0,178,695,Michigan
2020,12,12/1/2020,50-64 years,Male,90,55,45,0,101,429,Minnesota
2020,12,12/1/2020,50-64 years,Female,45,28,20,0,53,256,Minnesota
2020,12,12/1/2020,50-64 years,Male,106,81,51,0,136,480,Mississippi
2020,12,12/1/2020,50-64 years,Female,81,58,43,0,96,320,Mississippi
2020,12,12/1/2020,50-64 years,Male,162,111,85,0,188,795,Missouri
2020,12,12/1/2020,50-64 years,Female,104,76,60,0,120,515,Missouri
2020,12,12/1/2020,50-64 years,Male,24,14,11,0,27,106,Montana
2020,12,12/1/2020,50-64 years,Female,12,0,0,0,13,71,Montana
2020,12,12/1/2020,50-64 years,Male,42,21,19,0,44,183,Nebraska
2020,12,12/1/2020,50-64 years,Female,21,13,0,0,25,106,Nebraska
2020,12,12/1/2020,50-64 years,Male,144,134,111,0,167,427,Nevada
2020,12,12/1/2020,50-64 years,Female,66,58,50,0,74,227,Nevada
2020,12,12/1/2020,50-64 years,Male,12,0,0,0,14,108,New Hampshire
2020,12,12/1/2020,50-64 years,Female,0,0,0,0,0,57,New Hampshire
2020,12,12/1/2020,50-64 years,Male,232,149,115,0,266,914,New Jersey
2020,12,12/1/2020,50-64 years,Female,119,85,68,0,136,527,New Jersey
2020,12,12/1/2020,50-64 years,Male,123,80,69,0,134,312,New Mexico
2020,12,12/1/2020,50-64 years,Female,70,47,39,0,78,186,New Mexico
2020,12,12/1/2020,50-64 years,Male,183,123,95,0,211,937,New York
2020,12,12/1/2020,50-64 years,Female,97,69,42,0,124,579,New York
2020,12,12/1/2020,50-64 years,Male,106,65,29,0,142,665,New York City
2020,12,12/1/2020,50-64 years,Female,58,33,13,0,78,375,New York City
2020,12,12/1/2020,50-64 years,Male,192,146,103,0,236,"1,144",North Carolina
2020,12,12/1/2020,50-64 years,Female,117,98,66,0,149,711,North Carolina
2020,12,12/1/2020,50-64 years,Male,25,18,16,0,27,84,North Dakota
2020,12,12/1/2020,50-64 years,Female,12,0,0,0,14,49,North Dakota
2020,12,12/1/2020,50-64 years,Male,342,230,188,0,384,"1,513",Ohio
2020,12,12/1/2020,50-64 years,Female,230,160,116,0,274,"1,012",Ohio
2020,12,12/1/2020,50-64 years,Male,175,93,63,0,205,588,Oklahoma
2020,12,12/1/2020,50-64 years,Female,127,75,53,0,149,381,Oklahoma
2020,12,12/1/2020,50-64 years,Male,50,29,19,0,61,361,Oregon
2020,12,12/1/2020,50-64 years,Female,23,12,0,0,28,212,Oregon
2020,12,12/1/2020,50-64 years,Male,393,221,170,0,444,"1,619",Pennsylvania
2020,12,12/1/2020,50-64 years,Female,218,132,95,0,255,929,Pennsylvania
2020,12,12/1/2020,50-64 years,Male,27,18,13,0,32,98,Rhode Island
2020,12,12/1/2020,50-64 years,Female,13,0,0,0,15,68,Rhode Island
2020,12,12/1/2020,50-64 years,Male,93,87,57,0,123,678,South Carolina
2020,12,12/1/2020,50-64 years,Female,63,49,32,0,80,407,South Carolina
2020,12,12/1/2020,50-64 years,Male,32,23,19,0,36,75,South Dakota
2020,12,12/1/2020,50-64 years,Female,14,16,10,0,20,47,South Dakota
2020,12,12/1/2020,50-64 years,Male,229,164,131,0,262,"1,053",Tennessee
2020,12,12/1/2020,50-64 years,Female,135,99,73,0,161,643,Tennessee
2020,12,12/1/2020,50-64 years,Male,880,636,519,0,998,"3,027",Texas
2020,12,12/1/2020,50-64 years,Female,493,375,295,0,573,"1,801",Texas
2020,12,12/1/2020,50-64 years,Male,48,30,22,0,56,197,Utah
2020,12,12/1/2020,50-64 years,Female,23,16,0,0,31,124,Utah
2020,12,12/1/2020,50-64 years,Male,0,0,0,0,0,43,Vermont
2020,12,12/1/2020,50-64 years,Female,0,0,0,0,0,31,Vermont
2020,12,12/1/2020,50-64 years,Male,119,76,57,0,138,759,Virginia
2020,12,12/1/2020,50-64 years,Female,53,46,30,0,69,488,Virginia
2020,12,12/1/2020,50-64 years,Male,75,74,53,0,96,575,Washington
2020,12,12/1/2020,50-64 years,Female,48,54,31,0,71,369,Washington
2020,12,12/1/2020,50-64 years,Male,52,32,23,0,61,299,West Virginia
2020,12,12/1/2020,50-64 years,Female,34,33,18,0,49,196,West Virginia
2020,12,12/1/2020,50-64 years,Male,104,58,37,0,125,520,Wisconsin
2020,12,12/1/2020,50-64 years,Female,64,40,29,0,75,363,Wisconsin
2020,12,12/1/2020,50-64 years,Male,18,0,0,0,22,63,Wyoming
2020,12,12/1/2020,50-64 years,Female,10,0,0,0,13,38,Wyoming
2020,12,12/1/2020,50-64 years,Male,60,71,45,0,86,296,Puerto Rico
2020,12,12/1/2020,50-64 years,Female,31,42,24,0,49,147,Puerto Rico
2020,12,12/1/2020,65-74 years,Male,"12,670","9,005","7,125",25,"14,560","43,639",United States
2020,12,12/1/2020,65-74 years,Female,"7,948","5,646","4,281",12,"9,321","30,608",United States
2020,12,12/1/2020,65-74 years,Male,272,148,103,0,318,935,Alabama
2020,12,12/1/2020,65-74 years,Female,159,80,42,0,197,658,Alabama
2020,12,12/1/2020,65-74 years,Male,21,12,10,0,23,73,Alaska
2020,12,12/1/2020,65-74 years,Female,10,0,0,0,11,41,Alaska
2020,12,12/1/2020,65-74 years,Male,445,343,290,0,498,"1,205",Arizona
2020,12,12/1/2020,65-74 years,Female,254,212,170,0,296,770,Arizona
2020,12,12/1/2020,65-74 years,Male,148,92,68,0,172,507,Arkansas
2020,12,12/1/2020,65-74 years,Female,101,88,63,0,127,389,Arkansas
2020,12,12/1/2020,65-74 years,Male,"1,855","1,328","1,130",0,"2,054","4,934",California
2020,12,12/1/2020,65-74 years,Female,984,749,610,0,"1,123","3,112",California
2020,12,12/1/2020,65-74 years,Male,229,171,147,0,254,649,Colorado
2020,12,12/1/2020,65-74 years,Female,137,88,73,0,152,425,Colorado
2020,12,12/1/2020,65-74 years,Male,119,71,58,0,132,383,Connecticut
2020,12,12/1/2020,65-74 years,Female,77,49,33,0,93,276,Connecticut
2020,12,12/1/2020,65-74 years,Male,33,26,21,0,38,138,Delaware
2020,12,12/1/2020,65-74 years,Female,18,15,0,0,25,106,Delaware
2020,12,12/1/2020,65-74 years,Male,22,24,20,0,26,96,District of Columbia
2020,12,12/1/2020,65-74 years,Female,10,14,0,0,15,62,District of Columbia
2020,12,12/1/2020,65-74 years,Male,432,444,308,0,568,"2,717",Florida
2020,12,12/1/2020,65-74 years,Female,238,249,151,0,338,"1,796",Florida
2020,12,12/1/2020,65-74 years,Male,266,216,148,0,335,"1,280",Georgia
2020,12,12/1/2020,65-74 years,Female,182,157,110,0,230,"1,005",Georgia
2020,12,12/1/2020,65-74 years,Male,0,0,0,0,11,132,Hawaii
2020,12,12/1/2020,65-74 years,Female,0,0,0,0,0,78,Hawaii
2020,12,12/1/2020,65-74 years,Male,59,40,35,0,64,195,Idaho
2020,12,12/1/2020,65-74 years,Female,35,21,19,0,37,142,Idaho
2020,12,12/1/2020,65-74 years,Male,496,337,276,0,558,"1,560",Illinois
2020,12,12/1/2020,65-74 years,Female,330,223,181,0,372,"1,105",Illinois
2020,12,12/1/2020,65-74 years,Male,303,223,180,0,347,"1,037",Indiana
2020,12,12/1/2020,65-74 years,Female,255,181,143,0,293,791,Indiana
2020,12,12/1/2020,65-74 years,Male,121,79,63,0,137,397,Iowa
2020,12,12/1/2020,65-74 years,Female,79,41,33,0,87,307,Iowa
2020,12,12/1/2020,65-74 years,Male,127,93,68,0,152,399,Kansas
2020,12,12/1/2020,65-74 years,Female,105,59,49,0,115,300,Kansas
2020,12,12/1/2020,65-74 years,Male,202,166,122,0,246,778,Kentucky
2020,12,12/1/2020,65-74 years,Female,151,118,72,0,197,612,Kentucky
2020,12,12/1/2020,65-74 years,Male,154,115,89,0,181,676,Louisiana
2020,12,12/1/2020,65-74 years,Female,122,94,78,0,138,517,Louisiana
2020,12,12/1/2020,65-74 years,Male,16,14,0,0,24,172,Maine
2020,12,12/1/2020,65-74 years,Female,13,0,0,0,16,111,Maine
2020,12,12/1/2020,65-74 years,Male,165,114,84,0,195,689,Maryland
2020,12,12/1/2020,65-74 years,Female,140,75,52,0,163,520,Maryland
2020,12,12/1/2020,65-74 years,Male,144,102,81,0,166,667,Massachusetts
2020,12,12/1/2020,65-74 years,Female,88,61,40,0,109,462,Massachusetts
2020,12,12/1/2020,65-74 years,Male,438,309,253,0,494,"1,412",Michigan
2020,12,12/1/2020,65-74 years,Female,248,177,136,0,289,"1,067",Michigan
2020,12,12/1/2020,65-74 years,Male,178,113,95,0,196,591,Minnesota
2020,12,12/1/2020,65-74 years,Female,115,71,52,0,134,403,Minnesota
2020,12,12/1/2020,65-74 years,Male,136,104,77,0,163,542,Mississippi
2020,12,12/1/2020,65-74 years,Female,126,90,74,0,142,423,Mississippi
2020,12,12/1/2020,65-74 years,Male,287,196,145,0,338,"1,023",Missouri
2020,12,12/1/2020,65-74 years,Female,196,126,104,0,218,717,Missouri
2020,12,12/1/2020,65-74 years,Male,48,26,22,0,52,160,Montana
2020,12,12/1/2020,65-74 years,Female,30,22,17,0,35,91,Montana
2020,12,12/1/2020,65-74 years,Male,90,46,40,0,96,261,Nebraska
2020,12,12/1/2020,65-74 years,Female,44,23,19,0,48,164,Nebraska
2020,12,12/1/2020,65-74 years,Male,207,186,161,0,232,554,Nevada
2020,12,12/1/2020,65-74 years,Female,91,98,76,0,113,333,Nevada
2020,12,12/1/2020,65-74 years,Male,30,14,10,0,34,126,New Hampshire
2020,12,12/1/2020,65-74 years,Female,14,0,0,0,16,110,New Hampshire
2020,12,12/1/2020,65-74 years,Male,353,226,201,0,378,"1,011",New Jersey
2020,12,12/1/2020,65-74 years,Female,168,112,86,0,194,712,New Jersey
2020,12,12/1/2020,65-74 years,Male,144,89,81,0,152,338,New Mexico
2020,12,12/1/2020,65-74 years,Female,92,55,49,0,98,233,New Mexico
2020,12,12/1/2020,65-74 years,Male,310,221,157,0,374,"1,238",New York
2020,12,12/1/2020,65-74 years,Female,224,133,90,0,268,929,New York
2020,12,12/1/2020,65-74 years,Male,141,76,35,0,182,648,New York City
2020,12,12/1/2020,65-74 years,Female,73,41,21,0,93,442,New York City
2020,12,12/1/2020,65-74 years,Male,314,254,190,0,378,"1,370",North Carolina
2020,12,12/1/2020,65-74 years,Female,227,189,137,0,279,"1,020",North Carolina
2020,12,12/1/2020,65-74 years,Male,50,36,33,0,53,122,North Dakota
2020,12,12/1/2020,65-74 years,Female,26,24,16,0,34,83,North Dakota
2020,12,12/1/2020,65-74 years,Male,733,484,410,0,807,"2,097",Ohio
2020,12,12/1/2020,65-74 years,Female,454,288,227,0,516,"1,528",Ohio
2020,12,12/1/2020,65-74 years,Male,288,162,126,0,324,735,Oklahoma
2020,12,12/1/2020,65-74 years,Female,190,104,73,0,221,541,Oklahoma
2020,12,12/1/2020,65-74 years,Male,54,47,22,0,79,492,Oregon
2020,12,12/1/2020,65-74 years,Female,46,34,20,0,60,380,Oregon
2020,12,12/1/2020,65-74 years,Male,705,425,341,0,789,"2,170",Pennsylvania
2020,12,12/1/2020,65-74 years,Female,480,271,232,0,519,"1,479",Pennsylvania
2020,12,12/1/2020,65-74 years,Male,57,38,32,0,63,143,Rhode Island
2020,12,12/1/2020,65-74 years,Female,37,19,18,0,38,95,Rhode Island
2020,12,12/1/2020,65-74 years,Male,162,131,87,0,206,804,South Carolina
2020,12,12/1/2020,65-74 years,Female,112,83,58,0,137,529,South Carolina
2020,12,12/1/2020,65-74 years,Male,42,29,21,0,50,117,South Dakota
2020,12,12/1/2020,65-74 years,Female,48,31,30,0,49,102,South Dakota
2020,12,12/1/2020,65-74 years,Male,390,285,217,0,459,"1,319",Tennessee
2020,12,12/1/2020,65-74 years,Female,250,186,130,0,306,934,Tennessee
2020,12,12/1/2020,65-74 years,Male,"1,151",851,689,0,"1,314","3,514",Texas
2020,12,12/1/2020,65-74 years,Female,723,554,449,0,830,"2,452",Texas
2020,12,12/1/2020,65-74 years,Male,81,57,44,0,94,264,Utah
2020,12,12/1/2020,65-74 years,Female,48,28,16,0,60,192,Utah
2020,12,12/1/2020,65-74 years,Male,0,0,0,0,10,69,Vermont
2020,12,12/1/2020,65-74 years,Female,0,0,0,0,0,51,Vermont
2020,12,12/1/2020,65-74 years,Male,208,141,111,0,238,949,Virginia
2020,12,12/1/2020,65-74 years,Female,122,89,59,0,152,706,Virginia
2020,12,12/1/2020,65-74 years,Male,118,109,78,0,149,742,Washington
2020,12,12/1/2020,65-74 years,Female,68,76,49,0,95,490,Washington
2020,12,12/1/2020,65-74 years,Male,90,66,41,0,115,383,West Virginia
2020,12,12/1/2020,65-74 years,Female,72,45,35,0,82,275,West Virginia
2020,12,12/1/2020,65-74 years,Male,204,101,82,0,223,755,Wisconsin
2020,12,12/1/2020,65-74 years,Female,108,58,43,0,123,480,Wisconsin
2020,12,12/1/2020,65-74 years,Male,19,14,14,0,19,71,Wyoming
2020,12,12/1/2020,65-74 years,Female,21,15,12,0,24,62,Wyoming
2020,12,12/1/2020,65-74 years,Male,60,77,42,0,96,373,Puerto Rico
2020,12,12/1/2020,65-74 years,Female,39,57,28,0,69,228,Puerto Rico
2020,12,12/1/2020,75-84 years,Male,"15,994","11,000","8,790",33,"18,220","49,567",United States
2020,12,12/1/2020,75-84 years,Female,"12,159","7,610","5,887",20,"13,894","43,346",United States
2020,12,12/1/2020,75-84 years,Male,302,152,103,0,352,961,Alabama
2020,12,12/1/2020,75-84 years,Female,226,118,90,0,255,907,Alabama
2020,12,12/1/2020,75-84 years,Male,19,12,10,0,21,69,Alaska
2020,12,12/1/2020,75-84 years,Female,13,11,11,0,13,48,Alaska
2020,12,12/1/2020,75-84 years,Male,572,440,375,0,637,"1,444",Arizona
2020,12,12/1/2020,75-84 years,Female,335,250,205,0,380,"1,051",Arizona
2020,12,12/1/2020,75-84 years,Male,184,116,98,0,202,532,Arkansas
2020,12,12/1/2020,75-84 years,Female,155,103,71,0,187,525,Arkansas
2020,12,12/1/2020,75-84 years,Male,"1,955","1,403","1,184",0,"2,174","5,248",California
2020,12,12/1/2020,75-84 years,Female,"1,419","1,023",848,0,"1,594","4,439",California
2020,12,12/1/2020,75-84 years,Male,288,180,165,0,303,712,Colorado
2020,12,12/1/2020,75-84 years,Female,191,100,85,0,206,579,Colorado
2020,12,12/1/2020,75-84 years,Male,161,76,61,0,176,478,Connecticut
2020,12,12/1/2020,75-84 years,Female,138,66,55,0,149,467,Connecticut
2020,12,12/1/2020,75-84 years,Male,48,31,25,0,54,196,Delaware
2020,12,12/1/2020,75-84 years,Female,26,22,11,0,37,137,Delaware
2020,12,12/1/2020,75-84 years,Male,20,22,18,0,24,98,District of Columbia
2020,12,12/1/2020,75-84 years,Female,0,0,0,0,11,65,District of Columbia
2020,12,12/1/2020,75-84 years,Male,583,583,412,0,758,"3,263",Florida
2020,12,12/1/2020,75-84 years,Female,403,389,254,0,539,"2,691",Florida
2020,12,12/1/2020,75-84 years,Male,342,266,200,0,409,"1,413",Georgia
2020,12,12/1/2020,75-84 years,Female,248,173,131,0,290,"1,270",Georgia
2020,12,12/1/2020,75-84 years,Male,0,16,0,0,17,137,Hawaii
2020,12,12/1/2020,75-84 years,Female,0,0,0,0,0,87,Hawaii
2020,12,12/1/2020,75-84 years,Male,95,51,44,0,102,281,Idaho
2020,12,12/1/2020,75-84 years,Female,47,28,22,0,54,202,Idaho
2020,12,12/1/2020,75-84 years,Male,628,427,361,0,695,"1,837",Illinois
2020,12,12/1/2020,75-84 years,Female,514,311,240,0,585,"1,703",Illinois
2020,12,12/1/2020,75-84 years,Male,538,367,307,0,598,"1,315",Indiana
